Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
casd,,,,13-05-2024 15:26:54,13-05-2024 15:26:55,0.922s,FAILED
,,,,,,,
Test Cases/2,,,,13-05-2024 15:26:55,13-05-2024 15:26:55,0.045s,FAILED
"openBrowser("""")",,,,13-05-2024 15:26:55,13-05-2024 15:26:55,0.036s,FAILED
