Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
casd,,,,13-05-2024 15:42:18,13-05-2024 15:42:26,7.633s,FAILED
,,,,,,,
Test Cases/2,,,,13-05-2024 15:42:25,13-05-2024 15:42:26,0.459s,FAILED
"openBrowser("""")",,,,13-05-2024 15:42:25,13-05-2024 15:42:26,0.302s,FAILED
