Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
casd,,,,13-05-2024 15:42:04,13-05-2024 15:42:06,2.292s,FAILED
,,,,,,,
Test Cases/2,,,,13-05-2024 15:42:06,13-05-2024 15:42:06,0.133s,FAILED
"openBrowser("""")",,,,13-05-2024 15:42:06,13-05-2024 15:42:06,0.123s,FAILED
